id1,text1,entity1,id2,text2,entity2,text_similarity_score,entity_similarity_score,date_difference
nifty_150,REG - Stock Exch Notice - Admission to Trading - 06/10/2010,reg - stock exch notice|admission|trading|exch,nifty_355,REG - Stock Exch Notice - Admission to Trading - 17/10/2011,reg - stock exch notice|admission|trading|exch,0.9600948,1.0,376
nifty_152,REG - Stock Exch Notice - Admission to Trading - 11/10/2010,reg - stock exch notice|admission|trading|exch,nifty_521,REG - Stock Exch Notice - Admission to Trading - 20/08/2012,reg - stock exch notice|admission|trading|exch,0.96008855,1.0,679
nifty_128,REG - Equatorial Palm Oil - Investor subscription update,equatorial palm oil - investor subscription update|equatorial|palm|oil|investor,nifty_154,REG - Equatorial Palm Oil - Re: Investor Subscription,equatorial palm oil|investor subscription|equatorial|palm|oil,0.9600802,0.42857142857142855,48
nifty_147,REG - Stock Exch Notice - Admission to Trading - 30/09/2010,reg - stock exch notice|admission|trading|exch,nifty_501,REG - Stock Exch Notice - Admission to Trading - 16/07/2012,reg - stock exch notice|admission|trading|exch,0.9600495,1.0,655
nifty_162,REG - Stock Exch Notice - Admission to Trading - 27/10/2010,reg - stock exch notice|admission|trading|exch,nifty_501,REG - Stock Exch Notice - Admission to Trading - 16/07/2012,reg - stock exch notice|admission|trading|exch,0.96004933,1.0,628
nifty_438,REG - Bank Pekao SA - Annual Financial Report - consolidated,bank pekao sa|- annual financial report|bank|pekao|sa|annual|financial|report,nifty_438,REG - Bank Pekao SA - Annual Financial Report,- bank pekao sa|annual financial report|bank|pekao|sa|annual|financial|report,0.9599558,0.6,0
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_288,REG - Stock Exch Notice - Admission to Trading - 16/06/2011,reg - stock exch notice|admission|trading|exch,0.9599395,1.0,169
nifty_358,REG - Stock Exch Notice - Admission to Trading - 20/10/2011,reg - stock exch notice|admission|trading|exch,nifty_427,REG - Stock Exch Notice - Admission to Trading - 29/02/2012,reg - stock exch notice|admission|trading|exch,0.95993626,1.0,132
nifty_244,REG - Stock Exch Notice - Admission to Trading -  29/03/2011,reg - stock exch notice|admission|trading|exch,nifty_358,REG - Stock Exch Notice - Admission to Trading - 20/10/2011,reg - stock exch notice|admission|trading|exch,0.95992017,1.0,205
nifty_376,REG - Morgan Stanley B.V.Morgan Stanley B.V. - Publication of Prospectus,morgan stanley b.v.morgan|stanley b.v.|- publication|prospectus|morgan|stanley|b.v.morgan|b.v.,nifty_376,REG - Morgan StanleyMorgan Stanley B.V.Morgan Stanley & Co. - Publication of Prospectus,morgan stanleymorgan stanley b.v.morgan stanley|co.|prospectus|morgan|stanleymorgan|stanley|b.v.morgan,0.9598574,0.36363636363636365,0
nifty_376,REG - Morgan StanleyMorgan Stanley B.V.Morgan Stanley & Co. - Publication of Prospectus,morgan stanleymorgan stanley b.v.morgan stanley|co.|prospectus|morgan|stanleymorgan|stanley|b.v.morgan,nifty_391,REG - Morgan Stanley B.V.Morgan Stanley B.V. - Publication of Prospectus,morgan stanley b.v.morgan|stanley b.v.|- publication|prospectus|morgan|stanley|b.v.morgan|b.v.,0.9598574,0.36363636363636365,29
nifty_162,REG - Stock Exch Notice - Admission to Trading - 27/10/2010,reg - stock exch notice|admission|trading|exch,nifty_502,REG - Stock Exch Notice - Admission to Trading - 17/07/2012,reg - stock exch notice|admission|trading|exch,0.9598477,1.0,629
nifty_112,REG - Stock Exch Notice - Admission to Trading - 29/07/2010,reg - stock exch notice|admission|trading|exch,nifty_470,REG - Stock Exch Notice - Admission to Trading - 16/05/2012,reg - stock exch notice|admission|trading|exch,0.95960104,1.0,657
nifty_352,REG - Stock Exch Notice - Admission to Trading - 11/10/2011,reg - stock exch notice|admission|trading|exch,nifty_438,REG - Stock Exch Notice - Admission to Trading - 20/03/2012,reg - stock exch notice|admission|trading|exch,0.9595923,1.0,161
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_353,REG - Stock Exch Notice - Admission to Trading - 12/10/2011,reg - stock exch notice|admission|trading|exch,0.95944864,1.0,287
nifty_189,REG - Stock Exch Notice - Admission to Trading - 16/12/2010,reg - stock exch notice|admission|trading|exch,nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,0.95926404,1.0,13
nifty_355,REG - Stock Exch Notice - Admission to Trading - 17/10/2011,reg - stock exch notice|admission|trading|exch,nifty_394,REG - Stock Exch Notice - Admission to Trading - 28/12/2011,reg - stock exch notice|admission|trading|exch,0.9592622,1.0,72
nifty_170,REG - Stock Exch Notice - Admission to Trading - 10/11/2010,reg - stock exch notice|admission|trading|exch,nifty_501,REG - Stock Exch Notice - Admission to Trading - 16/07/2012,reg - stock exch notice|admission|trading|exch,0.9592223,1.0,614
nifty_189,REG - Stock Exch Notice - Admission to Trading - 16/12/2010,reg - stock exch notice|admission|trading|exch,nifty_244,REG - Stock Exch Notice - Admission to Trading -  29/03/2011,reg - stock exch notice|admission|trading|exch,0.95918745,1.0,103
nifty_362,REG - Stock Exch Notice - Admission to Trading - 27/10/2011,reg - stock exch notice|admission|trading|exch,nifty_470,REG - Stock Exch Notice - Admission to Trading - 16/05/2012,reg - stock exch notice|admission|trading|exch,0.9590498,1.0,202
nifty_152,REG - Stock Exch Notice - Admission to Trading - 11/10/2010,reg - stock exch notice|admission|trading|exch,nifty_420,REG - Stock Exch Notice - Admission to Trading - 15/02/2012,reg - stock exch notice|admission|trading|exch,0.9589612,1.0,492
nifty_152,REG - Stock Exch Notice - Admission to Trading - 11/10/2010,reg - stock exch notice|admission|trading|exch,nifty_427,REG - Stock Exch Notice - Admission to Trading - 29/02/2012,reg - stock exch notice|admission|trading|exch,0.9587331,1.0,506
nifty_192,REG - Stock Exch Notice - Admission to Trading - 22/12/2010,reg - stock exch notice|admission|trading|exch,nifty_355,REG - Stock Exch Notice - Admission to Trading - 17/10/2011,reg - stock exch notice|admission|trading|exch,0.9587253,1.0,299
nifty_189,REG - Stock Exch Notice - Admission to Trading - 16/12/2010,reg - stock exch notice|admission|trading|exch,nifty_362,REG - Stock Exch Notice - Admission to Trading - 27/10/2011,reg - stock exch notice|admission|trading|exch,0.9586291,1.0,315
nifty_165,REG - PSAM Worldarb Fund - Interim Report 30.06.2010,reg - psam worldarb fund - interim report|psam|worldarb|fund|interim|report,nifty_273,REG - PSAM Worldarb Fund - Annual Report 31.12.2010,- psam worldarb fund|annual report|psam|worldarb|fund|annual|report,0.9584,0.4444444444444444,198
nifty_381,REG - Lloyds TSB Bank PLC - Publication of Supplementary Prospectus,lloyds tsb bank plc|- publication|supplementary prospectus|lloyds|tsb|bank|plc,nifty_469,REG - Lloyds Banking GroupLloyds TSB Bank PLC - Publication of Supplementary Prospectus,lloyds banking grouplloyds tsb bank plc|supplementary prospectus|lloyds|banking|grouplloyds|tsb|bank|plc,0.9582134,0.5,162
nifty_358,REG - Stock Exch Notice - Admission to Trading - 20/10/2011,reg - stock exch notice|admission|trading|exch,nifty_502,REG - Stock Exch Notice - Admission to Trading - 17/07/2012,reg - stock exch notice|admission|trading|exch,0.9580945,1.0,271
nifty_147,REG - Stock Exch Notice - Admission to Trading - 30/09/2010,reg - stock exch notice|admission|trading|exch,nifty_470,REG - Stock Exch Notice - Admission to Trading - 16/05/2012,reg - stock exch notice|admission|trading|exch,0.9577721,1.0,594
nifty_244,REG - Stock Exch Notice - Admission to Trading -  29/03/2011,reg - stock exch notice|admission|trading|exch,nifty_521,REG - Stock Exch Notice - Admission to Trading - 20/08/2012,reg - stock exch notice|admission|trading|exch,0.95761293,1.0,510
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_485,REG - Stock Exch Notice - Admission to Trading - 13/06/2012,reg - stock exch notice|admission|trading|exch,0.95752084,1.0,532
nifty_147,REG - Stock Exch Notice - Admission to Trading - 30/09/2010,reg - stock exch notice|admission|trading|exch,nifty_355,REG - Stock Exch Notice - Admission to Trading - 17/10/2011,reg - stock exch notice|admission|trading|exch,0.9571778,1.0,382
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_438,REG - Stock Exch Notice - Admission to Trading - 20/03/2012,reg - stock exch notice|admission|trading|exch,0.9570635,1.0,447
nifty_150,REG - Stock Exch Notice - Admission to Trading - 06/10/2010,reg - stock exch notice|admission|trading|exch,nifty_420,REG - Stock Exch Notice - Admission to Trading - 15/02/2012,reg - stock exch notice|admission|trading|exch,0.95698655,1.0,497
nifty_355,REG - Stock Exch Notice - Admission to Trading - 17/10/2011,reg - stock exch notice|admission|trading|exch,nifty_521,REG - Stock Exch Notice - Admission to Trading - 20/08/2012,reg - stock exch notice|admission|trading|exch,0.9569582,1.0,308
nifty_170,REG - Stock Exch Notice - Admission to Trading - 10/11/2010,reg - stock exch notice|admission|trading|exch,nifty_470,REG - Stock Exch Notice - Admission to Trading - 16/05/2012,reg - stock exch notice|admission|trading|exch,0.9568831,1.0,553
nifty_360,REG - Hellerup Invest L.P. - Interim Report 30.06.2011,hellerup invest l.p.|- interim report|hellerup|invest|l.p.|interim|report,nifty_470,REG - Hellerup Invest L.P. - Annual Report 31.12.2011,hellerup invest l.p.|- annual report|hellerup|invest|l.p.|annual|report,0.95683086,0.5555555555555556,204
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_237,REG - Stock Exch Notice - Admission to Trading - 16/03/2011,reg - stock exch notice|admission|trading|exch,0.95678204,1.0,77
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_358,REG - Stock Exch Notice - Admission to Trading - 20/10/2011,reg - stock exch notice|admission|trading|exch,0.95676845,1.0,295
nifty_376,REG - Morgan StanleyMorgan Stanley B.V.Morgan Stanley & Co. - Publication of Prospectus,morgan stanleymorgan stanley b.v.morgan stanley|co.|prospectus|morgan|stanleymorgan|stanley|b.v.morgan,nifty_376,REG - Morgan Stanley & Co.Morgan Stanley & Co. - Publication of Prospectus,- morgan stanley|co.|morgan stanley|prospectus|morgan|stanley,0.9567406,0.4444444444444444,0
nifty_376,REG - Morgan StanleyMorgan Stanley B.V.Morgan Stanley & Co. - Publication of Prospectus,morgan stanleymorgan stanley b.v.morgan stanley|co.|prospectus|morgan|stanleymorgan|stanley|b.v.morgan,nifty_391,REG - Morgan Stanley & Co.Morgan Stanley & Co. - Publication of Prospectus,- morgan stanley|co.|morgan stanley|prospectus|morgan|stanley,0.9567404,0.4444444444444444,29
nifty_218,REG - ASB Finance LimitedASB Bank Ld - ASB Bank half-year results,asb finance limitedasb bank ld|asb|finance|limitedasb|bank|ld,nifty_318,REG - ASB Finance LimitedASB Bank Ld - ASB Bank Full Year Results 2011,asb finance limitedasb bank ld|- asb bank|full year results|asb|finance|limitedasb|bank|ld,0.9567312,0.75,182
nifty_150,REG - Stock Exch Notice - Admission to Trading - 06/10/2010,reg - stock exch notice|admission|trading|exch,nifty_502,REG - Stock Exch Notice - Admission to Trading - 17/07/2012,reg - stock exch notice|admission|trading|exch,0.95671743,1.0,650
nifty_244,REG - Epistem Holdings plc - Interim Results,reg - epistem holdings plc - interim results|epistem|holdings|plc,nifty_352,REG - Epistem Holdings plc - Final Results,epistem holdings plc|final results|epistem|holdings|plc,0.9566938,0.5,196
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_352,REG - Stock Exch Notice - Admission to Trading - 11/10/2011,reg - stock exch notice|admission|trading|exch,0.956675,1.0,286
nifty_352,REG - Stock Exch Notice - Admission to Trading - 11/10/2011,reg - stock exch notice|admission|trading|exch,nifty_470,REG - Stock Exch Notice - Admission to Trading - 16/05/2012,reg - stock exch notice|admission|trading|exch,0.95633054,1.0,218
nifty_352,REG - Stock Exch Notice - Admission to Trading - 11/10/2011,reg - stock exch notice|admission|trading|exch,nifty_521,REG - Stock Exch Notice - Admission to Trading - 20/08/2012,reg - stock exch notice|admission|trading|exch,0.9561037,1.0,314
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_500,REG - Stock Exch Notice - Admission to Trading - 12/07/2012,reg - stock exch notice|admission|trading|exch,0.9560068,1.0,561
nifty_162,REG - Stock Exch Notice - Admission to Trading - 27/10/2010,reg - stock exch notice|admission|trading|exch,nifty_470,REG - Stock Exch Notice - Admission to Trading - 16/05/2012,reg - stock exch notice|admission|trading|exch,0.95597535,1.0,567
nifty_170,REG - Stock Exch Notice - Admission to Trading - 10/11/2010,reg - stock exch notice|admission|trading|exch,nifty_502,REG - Stock Exch Notice - Admission to Trading - 17/07/2012,reg - stock exch notice|admission|trading|exch,0.95566726,1.0,615
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_534,REG - Stock Exch Notice - Admission to Trading - 12/09/2012,reg - stock exch notice|admission|trading|exch,0.9555633,1.0,623
nifty_187,REG - Gottex MarketNeutral - Third Capital Return,gottex marketneutral|- third capital return|gottex|third,nifty_227,REG - Gottex MarketNeutral - Fourth Capital Return,reg - gottex marketneutral|fourth capital return|gottex,0.95549077,0.16666666666666666,76
nifty_259,Ocean Shore Holding Co. Reports 1st Quarter 2011 Earnings,ocean shore holding co.|1st quarter 2011 earnings|ocean|shore|holding|co.,nifty_654,Ocean Shore Holding Co. Reports 1st Quarter 2013 Earnings,ocean shore holding co.|1st quarter 2013 earnings|ocean|shore|holding|co.,0.95538247,0.7142857142857143,735
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_521,REG - Stock Exch Notice - Admission to Trading - 20/08/2012,reg - stock exch notice|admission|trading|exch,0.95508915,1.0,600
nifty_152,REG - Stock Exch Notice - Admission to Trading - 11/10/2010,reg - stock exch notice|admission|trading|exch,nifty_501,REG - Stock Exch Notice - Admission to Trading - 16/07/2012,reg - stock exch notice|admission|trading|exch,0.9550865,1.0,644
nifty_404,REG - APR Energy PLC - Pre-close Trading Update,apr energy plc|- pre-close trading update|apr|energy|plc,nifty_498,REG - APR Energy PLC - Notice of Pre-close Trading Update,apr energy plc|- notice|pre-close trading update|apr|energy|plc,0.9550448,0.5714285714285714,174
nifty_444,REG - Source Markets PLC - Annual Report 30.11.2011,- source markets plc|annual report|source|markets|plc|annual|report,nifty_511,REG - Source Markets PLC - Interim Report 31.05.2012,- source markets plc|- interim report|source|markets|plc|interim|report,0.9549312,0.5555555555555556,125
nifty_147,REG - Stock Exch Notice - Admission to Trading - 30/09/2010,reg - stock exch notice|admission|trading|exch,nifty_502,REG - Stock Exch Notice - Admission to Trading - 17/07/2012,reg - stock exch notice|admission|trading|exch,0.95418704,1.0,656
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_355,REG - Stock Exch Notice - Admission to Trading - 17/10/2011,reg - stock exch notice|admission|trading|exch,0.9537521,1.0,292
nifty_318,REG - Lloyds TSB Bank PLC - Publication of Prospectus,lloyds tsb bank plc|- publication|prospectus|lloyds|tsb|bank|plc,nifty_469,REG - Lloyds TSB Bank PLC - Publication Supplementary Prospectus,lloyds tsb bank plc|- publication supplementary prospectus|lloyds|tsb|bank|plc|prospectus,0.9536684,0.75,279
nifty_152,REG - Stock Exch Notice - Admission to Trading - 11/10/2010,reg - stock exch notice|admission|trading|exch,nifty_502,REG - Stock Exch Notice - Admission to Trading - 17/07/2012,reg - stock exch notice|admission|trading|exch,0.9533878,1.0,645
nifty_219,REG - MCB Bank LimitedMCB Bank Limited. - Annual Financial Results Announced - 2010,- mcb bank limitedmcb bank limited|annual financial results|mcb|bank|limitedmcb|limited,nifty_309,REG - MCB Bank LimitedMCB Bank Limited. - June 2011 results announcement MCB Bank Limited,mcb bank limitedmcb bank limited|- june 2011 results announcement|mcb bank limited|mcb|bank|limitedmcb|limited|june,0.95334625,0.4,166
nifty_170,REG - TVC Holdings PLC - Interim Financial Results,- tvc holdings plc|interim financial results|tvc|holdings|plc,nifty_272,REG - TVC Holdings PLC - Preliminary Financial Results,- tvc holdings plc|preliminary financial results|tvc|holdings|plc,0.9533248,0.6666666666666666,189
nifty_134,REG - Aurora Offshore FdII - New series of Shares,aurora offshore fdii|new series|shares|aurora|offshore|fdii,nifty_243,REG - Aurora Offshore FdII - New series of shares & Roll-up of series of shares,aurora offshore fdii|new series|shares|roll-up|series|aurora|offshore|fdii,0.9532928,0.75,201
nifty_243,REG - Aurora Offshore FdII - New series of shares & Roll-up of series of shares,aurora offshore fdii|new series|shares|roll-up|series|aurora|offshore|fdii,nifty_360,REG - Aurora Offshore FdII - New Series of Shares,aurora offshore fdii|new series|shares|aurora|offshore|fdii,0.9532928,0.75,211
nifty_243,REG - Aurora Offshore Fund - New series of shares & Roll-up of series of shares,aurora offshore fund|new series|shares|roll-up|series|aurora|offshore|fund,nifty_360,REG - Aurora Offshore Fund - New Series of Shares,aurora offshore fund|new series|shares|aurora|offshore|fund,0.9531481,0.75,211
nifty_243,REG - Aurora Offshore Fund - New series of shares & Roll-up of series of shares,aurora offshore fund|new series|shares|roll-up|series|aurora|offshore|fund,nifty_420,REG - Aurora Offshore Fund - New Series of Shares,aurora offshore fund|new series|shares|aurora|offshore|fund,0.9531481,0.75,324
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_501,REG - Stock Exch Notice - Admission to Trading - 16/07/2012,reg - stock exch notice|admission|trading|exch,0.9531186,1.0,565
nifty_259,"REG - MCB Bank LimitedMCB Bank Limited. - Results - MCB Bank Limited March 31, 2011",mcb bank limitedmcb bank limited|- results|mcb bank limited|mcb|bank|limitedmcb|limited|march,nifty_309,REG - MCB Bank LimitedMCB Bank Limited. - June 2011 results announcement MCB Bank Limited,mcb bank limitedmcb bank limited|- june 2011 results announcement|mcb bank limited|mcb|bank|limitedmcb|limited|june,0.95296824,0.6,91
nifty_119,REG - Nestle Holdings IncNestle SANestle Fin Intl Ltd - Publication of Prospectus,nestle holdings incnestle sanestle fin intl ltd|prospectus|nestle|holdings|incnestle|sanestle|fin|intl|ltd,nifty_318,REG - Nestle Fin Intl LtdNestle Holdings Inc - Publication of Prospectus,- nestle fin intl ltdnestle holdings inc|prospectus|nestle|fin|intl|ltdnestle|holdings|inc,0.95293283,0.4166666666666667,364
nifty_147,REG - Havens Int Investors - Interim Report 30.06.2010,- havens int|havens|int|interim|report,nifty_259,REG - Havens Int Investors - Annual Report 31.12.2010,- havens int investors|havens|int|investors|annual|report,0.9527619,0.375,208
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_499,REG - Stock Exch Notice - Admission to Trading 11/07/2012,reg - stock exch notice|admission|trading|exch,0.9527073,1.0,560
nifty_322,REG - Westfield Europe FinWT Finance (Aust)PtyWestfield Fin (Aust)WEA Finance LLCWFA Finance (Aust) - Westfield Group Half Year Results,westfield europe finwt finance|aust)ptywestfield fin|aust)wea|finance llcwfa finance|westfield group half year results|westfield|europe|finwt|finance|aust)ptywestfield|fin|llcwfa|aust|group|half,nifty_420,REG - Westfield Europe FinWT Finance (Aust)PtyWestfield Fin (Aust)WFA Finance (Aust)WEA Finance LLC - Doc re. Westfield Group Preliminary Final Report,westfield europe finwt finance|aust)ptywestfield fin|aust)wfa finance|aust)wea finance llc|doc|westfield group preliminary final report|westfield|europe|finwt|finance|aust)ptywestfield|fin|aust)wfa|aust)wea|llc|group,0.9525431,0.47619047619047616,182
nifty_150,REG - GLG Investments VI - Circular to Shareholders,glg investments vi|shareholders|glg|investments|vi,nifty_376,REG - GLG Investments IV - Circular to Shareholders,reg - glg investments iv - circular|shareholders|glg|investments|iv,0.95252955,0.42857142857142855,412
nifty_152,REG - Stock Exch Notice - Admission to Trading - 11/10/2010,reg - stock exch notice|admission|trading|exch,nifty_470,REG - Stock Exch Notice - Admission to Trading - 16/05/2012,reg - stock exch notice|admission|trading|exch,0.9524023,1.0,583
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_420,REG - Stock Exch Notice - Admission to Trading - 15/02/2012,reg - stock exch notice|admission|trading|exch,0.95209473,1.0,413
nifty_335,REG - JPMorgan Chase & CoJPMorgan ChaseBank - Publication of Prospectus,jpmorgan chase|cojpmorgan chasebank|- publication|prospectus|jpmorgan|chase|cojpmorgan|chasebank,nifty_456,REG - JPMorgan Chase & Co - Publication of Prospectus,jpmorgan chase|- publication|prospectus|jpmorgan|chase|co,0.95204467,0.5555555555555556,224
nifty_335,REG - JPMorgan Chase & CoJPMorgan ChaseBank - Publication of Prospectus,jpmorgan chase|cojpmorgan chasebank|- publication|prospectus|jpmorgan|chase|cojpmorgan|chasebank,nifty_534,REG - JPMorgan Chase & Co - Publication of Prospectus,jpmorgan chase|- publication|prospectus|jpmorgan|chase|co,0.9520446,0.5555555555555556,366
nifty_381,REG - Lloyds TSB Bank PLCLloyds Banking Group - Publication of Supplementary Prospectus,lloyds tsb bank plclloyds banking group|- publication|supplementary prospectus|lloyds|tsb|bank|plclloyds|banking|group,nifty_381,REG - Lloyds TSB Bank PLC - Publication of Supplementary Prospectus,lloyds tsb bank plc|- publication|supplementary prospectus|lloyds|tsb|bank|plc,0.9520175,0.45454545454545453,0
nifty_207,REG - JPMorgan Chase & CoJPMorgan ChaseBank - Publication of Supplementary Prospectus,jpmorgan chase|cojpmorgan chasebank|- publication|supplementary prospectus|jpmorgan|chase|cojpmorgan|chasebank,nifty_335,REG - JPMorgan Chase & CoJPMorgan ChaseBank - Publication of Prospectus,jpmorgan chase|cojpmorgan chasebank|- publication|prospectus|jpmorgan|chase|cojpmorgan|chasebank,0.95176226,0.7777777777777778,235
nifty_243,REG - RCG Holdings Limited - Preliminary Results,- rcg holdings limited|rcg|holdings|limited,nifty_444,REG - RCG Holdings Limited - Final Results,rcg holdings limited|final results|rcg|holdings|limited,0.95163655,0.5,367
nifty_420,REG - ASB Finance LimitedASB Bank LimitedCommonwealth Bnk Aus - Publication of Supplementary Prospectus,asb finance limitedasb bank limitedcommonwealth bnk aus|- publication|supplementary prospectus|asb|finance|limitedasb|bank|limitedcommonwealth|bnk|aus,nifty_427,REG - ASB Finance LimitedASB Bank Limited - Publication of Supplementary Prospectus,asb finance limitedasb bank limited|- publication|supplementary prospectus|asb|finance|limitedasb|bank|limited,0.95159495,0.5,14
nifty_192,REG - iShares PLC IV - Pending Revision of Prospectus,ishares plc|pending revision|prospectus|ishares|plc|iv,nifty_192,REG - iShares PLC - Pending Revision of Prospectus,ishares plc|pending revision|prospectus|ishares|plc,0.95146763,0.8333333333333334,0
nifty_207,REG - JPMorgan Chase & CoJPMorgan ChaseBank - Publication of Supplementary Prospectus,jpmorgan chase|cojpmorgan chasebank|- publication|supplementary prospectus|jpmorgan|chase|cojpmorgan|chasebank,nifty_361,REG - JPMorgan Chase & Co - Publication of Supplementary Prospectus,jpmorgan chase|- publication|supplementary prospectus|jpmorgan|chase|co,0.9513848,0.5555555555555556,279
nifty_170,REG - BP Capital Markets - Publication of Supplementary Prospectus,bp capital markets|- publication|supplementary prospectus|bp|capital|markets,nifty_275,REG - BP Capital Markets - Supplementary Prospectus,bp capital markets|supplementary prospectus|bp|capital|markets,0.95131826,0.8333333333333334,195
nifty_364,REG - Maverick Fund Ltd - Interim Report 30.06.2011,reg - maverick fund ltd - interim report|maverick|fund|ltd|interim|report,nifty_485,REG - Maverick Fund Ltd - Annual Report 31.12.2011,- maverick fund ltd|maverick|fund|ltd|annual|report,0.9510848,0.5,225
nifty_219,REG - Cairn Energy PLC - Cairn India Limited Q3 2010 Results,cairn energy plc|cairn india limited|q3 2010 results|cairn|energy|plc|india|limited|q3,nifty_309,REG - Cairn Energy PLC - Cairn India Ltd Q1 2011 Results,cairn energy plc|cairn india ltd|q1 2011 results|cairn|energy|plc|india|ltd|q1,0.95087576,0.38461538461538464,166
nifty_288,REG - CareTech Holdings - Interim Results,caretech holdings|caretech|holdings,nifty_486,REG - CareTech Holdings - 2012 Interim Results,- caretech holdings|2012 interim results|caretech|holdings,0.95068306,0.4,364
nifty_318,REG - Lloyds TSB Bank PLC - Publication of Prospectus,lloyds tsb bank plc|- publication|prospectus|lloyds|tsb|bank|plc,nifty_381,REG - Lloyds TSB Bank PLC - Publication of Supplementary Prospectus,lloyds tsb bank plc|- publication|supplementary prospectus|lloyds|tsb|bank|plc,0.9506136,0.75,117
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_502,REG - Stock Exch Notice - Admission to Trading - 17/07/2012,reg - stock exch notice|admission|trading|exch,0.9505959,1.0,566
nifty_276,REG - Provident Fin.PLC. - Publication of Half-Yearly Financial Report,provident|fin|plc|half-yearly financial report,nifty_474,REG - Provident Fin.PLC. - Publication of Half-Yearly Report,provident|fin|plc|half-yearly report,0.9504441,0.6,364
nifty_268,REG - Nestle Fin Intl Ltd - Publication of Prospectus,nestle fin intl ltd|prospectus|nestle|fin|intl|ltd,nifty_318,REG - Nestle Fin Intl LtdNestle Holdings Inc - Publication of Prospectus,- nestle fin intl ltdnestle holdings inc|prospectus|nestle|fin|intl|ltdnestle|holdings|inc,0.9499136,0.4,91
nifty_364,"REG - Stock Exch Notice - Cancellation - TIIETMX Bonos, Series 2008-2",reg - stock exch notice|cancellation|tiietmx bonos|series|tiietmx|bonos,nifty_364,"REG - Stock Exch Notice - Cancellation - MXTIIE Bonos, Series 2009-1",reg - stock exch notice|cancellation|mxtiie bonos|series|mxtiie|bonos,0.9498579,0.5,0
nifty_276,REG - CQS Divers Fnd LtdCQS Divers Fnd Ltd.Schroders PLC - Holding(s) in Company,reg - cqs divers fnd ltdcqs divers fnd ltd.schroders plc|holding(s|company|cqs|divers|fnd|ltdcqs|ltd.|schroders|plc,nifty_376,REG - CQS Divers Fnd LtdCQS Divers Fnd Ltd. - Holding(s) in Company,cqs divers fnd ltdcqs divers fnd ltd.|holding(s|company|cqs|divers|fnd|ltdcqs|ltd.,0.9497905,0.6363636363636364,181
nifty_234,REG - Herald Investment Fd - Annual Report 31.12.2010,- herald investment fd|- annual report|herald|investment|fd|annual|report,nifty_534,REG - Herald Investment Fd - Interim Report 30.06.2012,reg - herald investment fd - interim report|herald|investment|fd|interim|report,0.9497235,0.4444444444444444,552
nifty_122,REG - ASB Finance LimitedASB Bank Ld - Publication of Final Terms,asb finance limitedasb bank ld|final terms|asb|finance|limitedasb|bank|ld,nifty_498,REG - ASB Finance LimitedASB Bank Limited - Publication of Final Terms,asb finance limitedasb bank limited|final terms|asb|finance|limitedasb|bank|limited,0.94970214,0.5555555555555556,693
nifty_128,REG - ASB Finance LimitedASB Bank Ld - Publication of Final Terms,asb finance limitedasb bank ld|final terms|asb|finance|limitedasb|bank|ld,nifty_498,REG - ASB Finance LimitedASB Bank Limited - Publication of Final Terms,asb finance limitedasb bank limited|final terms|asb|finance|limitedasb|bank|limited,0.94970196,0.5555555555555556,684
nifty_549,PartnerRe Ltd. Announces Publication of the Company`s2011 Life Value In-Force Disclosure,partnerre ltd.|publication|the company`s2011 life value in-force disclosure|partnerre|ltd.,nifty_739,PartnerRe Ltd. Announces Publication of the Companyâs 2012 Life Value In-Force Disclosure,partnerre ltd.|publication|force|partnerre|ltd.,0.94964933,0.6666666666666666,358
